TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
net.sourceforge.nekomud.nio.NetworkServiceNioImpl,180,192976,15,5,0.4827586206896552,0.5,0.0,0.1111111111111111,3,0.0
net.sourceforge.nekomud.ConfigurableMessageWriter,180,23192,13,5,1.0,1.0,1.0,1.0,1,1.0
oasis.names.tc.ciq.xsdschema.xal._2.Thoroughfare,180,247614,241,89,1.0,1.0,0.6,1.0,0,0.8403361344537815
oasis.names.tc.ciq.xsdschema.xal._2.AddressDetails,180,281482,402,151,1.0,1.0,0.803921568627451,1.0,0,0.7079646017699115
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberSuffix,180,197948,36,14,1.0,1.0,0.7777777777777778,1.0,0,0.8571428571428571
oasis.names.tc.ciq.xsdschema.xal._2.XAL,180,201092,28,8,1.0,1.0,0.5238095238095238,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePostDirectionType,180,196271,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumber,180,202170,58,22,1.0,1.0,0.8518518518518519,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.AdministrativeArea,180,225846,147,53,1.0,1.0,0.6341463414634146,1.0,0,0.8247422680412371
oasis.names.tc.ciq.xsdschema.xal._2.Premise,180,238469,224,79,1.0,1.0,0.5512820512820513,1.0,0,0.865814696485623
oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberPrefix,180,199669,38,14,1.0,1.0,0.7777777777777778,1.0,0,0.8571428571428571
oasis.names.tc.ciq.xsdschema.xal._2.Department,180,203881,64,20,1.0,1.0,0.5806451612903226,1.0,0,0.8181818181818182
oasis.names.tc.ciq.xsdschema.xal._2.ObjectFactory,180,230994,171,85,1.0,1.0,0.5,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.PostalCode,180,223368,138,47,1.0,1.0,0.5428571428571428,0.9901960784313726,0,0.7254901960784313
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNameType,180,197550,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareTrailingTypeType,180,194511,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.BuildingNameType,180,195893,35,13,1.0,1.0,0.7777777777777778,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.MailStopType,180,206519,68,23,1.0,1.0,0.6,1.0,0,0.8461538461538461
oasis.names.tc.ciq.xsdschema.xal._2.PostOffice,180,215619,117,40,1.0,1.0,0.6578947368421053,1.0,0,0.75
oasis.names.tc.ciq.xsdschema.xal._2.PostalRouteType,180,206290,77,25,1.0,1.0,0.5806451612903226,1.0,0,0.7435897435897436
oasis.names.tc.ciq.xsdschema.xal._2.Locality,180,211873,118,40,1.0,1.0,0.6938775510204082,1.0,0,0.7547169811320755
oasis.names.tc.ciq.xsdschema.xal._2.SubPremiseType,180,237434,206,72,1.0,1.0,0.5245901639344263,0.996415770609319,0,0.8100358422939068
oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberSuffix,180,198046,36,14,1.0,1.0,0.7777777777777778,1.0,0,0.8571428571428571
oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumber,180,203608,62,23,1.0,1.0,0.8518518518518519,1.0,0,0.9230769230769231
oasis.names.tc.ciq.xsdschema.xal._2.AddressLine,180,197795,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.CountryName,180,196240,28,11,1.0,1.0,0.7333333333333333,1.0,0,0.8
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberPrefix,180,195005,36,14,1.0,1.0,0.7777777777777778,1.0,0,0.8571428571428571
oasis.names.tc.ciq.xsdschema.xal._2.DependentLocalityType,180,220002,146,53,1.0,1.0,0.6851851851851852,1.0,0,0.7108433734939759
oasis.names.tc.ciq.xsdschema.xal._2.AddressLinesType,180,193897,17,4,1.0,1.0,0.4444444444444444,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.PostBox,180,217444,126,45,1.0,1.0,0.6944444444444444,1.0,0,0.7166666666666667
oasis.names.tc.ciq.xsdschema.xal._2.LargeMailUserType,180,217396,123,41,1.0,1.0,0.5813953488372093,0.987012987012987,0,0.6883116883116883
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareLeadingTypeType,180,195581,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.FirmType,180,201696,81,25,1.0,1.0,0.5675675675675675,1.0,0,0.782608695652174
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePreDirectionType,180,196422,27,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
com.yahoo.platform.yui.compressor.JavaScriptIdentifier,180,195786,24,9,1.0,1.0,0.9,1.0,0,0.8666666666666667
com.yahoo.platform.yui.compressor.JarClassLoader,180,197075,8,4,0.4444444444444444,0.32432432432432434,0.25,0.3655913978494624,1,0.11827956989247312
com.yahoo.platform.yui.compressor.Bootstrap,180,188356,3,2,0.5714285714285714,1.0,1.0,0.0,1,0.0
com.yahoo.platform.yui.compressor.ScriptOrFnScope,180,204966,43,17,0.810126582278481,0.7692307692307693,0.75,0.673469387755102,3,0.46551724137931033
com.yahoo.platform.yui.compressor.CssCompressor,180,249497,43,14,0.7323232323232324,0.5,0.6666666666666666,0.515695067264574,4,0.06896551724137931
com.yahoo.platform.yui.compressor.JavaScriptToken,180,13970,12,6,1.0,1.0,1.0,1.0,0,1.0
net.sf.jniinchi.JniInchiAtom,180,214250,94,39,1.0,1.0,0.875,1.0,1,0.92
net.sf.jniinchi.JniInchiException,180,15093,3,2,1.0,1.0,1.0,1.0,0,1.0
net.sf.jniinchi.JniInchiInputData,180,193887,37,11,1.0,1.0,0.8235294117647058,1.0,0,1.0
net.sf.jniinchi.INCHI_OPTION,180,193255,4,4,1.0,1.0,0.42857142857142855,0.9607843137254902,0,0.49019607843137253
net.sf.jniinchi.JniInchiBond,180,218120,219,47,1.0,1.0,0.9452054794520548,1.0,5,0.6666666666666666
net.sf.jniinchi.LoadNativeLibraryException,180,14608,3,2,1.0,1.0,1.0,1.0,0,1.0
net.sf.jniinchi.INCHI_BOND_TYPE,180,196788,11,9,0.7272727272727273,1.0,0.5,1.0,0,0.8620689655172413
net.sf.jniinchi.INCHI_RET,180,196437,18,15,0.7857142857142857,1.0,0.7142857142857143,1.0,0,0.9538461538461539
net.sf.jniinchi.INCHI_STEREOTYPE,180,194503,9,7,0.7,1.0,0.42857142857142855,1.0,0,0.8571428571428571
net.sf.jniinchi.JniInchiStereo0D,180,230688,236,56,1.0,1.0,0.8571428571428571,1.0,6,0.3695652173913043
net.sf.jniinchi.INCHI_STATUS,180,193419,14,11,0.75,1.0,0.6428571428571429,1.0,0,0.9230769230769231
net.sf.jniinchi.JniInchiStructure,180,215947,199,47,1.0,1.0,0.8607594936708861,0.9,9,0.65
com.allenstudio.ir.ui.NoteListCell,180,210403,40,12,0.5948275862068966,0.3333333333333333,0.6666666666666666,0.7459016393442623,3,0.46923076923076923
com.allenstudio.ir.ui.NoteList,180,219395,75,28,0.6626506024096386,0.6153846153846154,0.6521739130434783,0.8305084745762712,4,0.5617977528089888
net.sf.jniinchi.JniInchiOutputKey,180,189356,15,7,1.0,1.0,0.7142857142857143,1.0,0,0.6
net.sf.jniinchi.JniInchiInputInchi,180,190397,24,8,0.8571428571428571,1.0,1.0,1.0,2,0.3333333333333333
net.sf.jniinchi.INCHI_KEY,180,196199,28,26,0.7692307692307693,1.0,0.42857142857142855,1.0,0,0.9215686274509803
net.sf.jniinchi.INCHI_KEY_STATUS,180,193854,12,9,0.7272727272727273,1.0,0.5714285714285714,1.0,0,0.896551724137931
net.sf.jniinchi.JniInchiOutputStructure,180,24962,46,15,1.0,1.0,1.0,1.0,0,0.23333333333333334
net.sf.jniinchi.JniInchiInput,180,190074,18,10,0.9375,1.0,1.0,1.0,5,0.3333333333333333
net.sf.jniinchi.INCHI_BOND_STEREO,180,194992,19,16,0.7857142857142857,1.0,0.5714285714285714,1.0,0,0.9538461538461539
net.sf.jniinchi.INCHI_RADICAL,180,191363,9,7,0.7,1.0,0.42857142857142855,1.0,0,0.8095238095238095
module.MessageFactory,180,213180,105,35,0.875,1.0,0.5492227979274611,0.9090909090909091,12,0.5
module.BasicRules,180,206476,122,18,0.5517241379310345,0.569620253164557,1.0,0.7708333333333334,1,0.5625
greencow.Main,180,11436,3,2,1.0,1.0,1.0,1.0,0,0.0
module.MessageTimeoutException,180,15982,1,1,1.0,1.0,1.0,1.0,0,1.0
module.NetworkException,180,17176,2,1,1.0,1.0,1.0,1.0,0,1.0
jahuwaldt.plot.AxisLimitData,180,14293,1,1,1.0,1.0,1.0,1.0,0,1.0
jahuwaldt.plot.TabDSymbol,180,56621,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.Triangle3Symbol,180,60844,12,3,1.0,1.0,1.0,1.0,2,0.11818181818181818
jahuwaldt.plot.Triangle1Symbol,180,62837,12,3,1.0,1.0,1.0,1.0,2,0.13333333333333333
jahuwaldt.plot.TabLSymbol,180,62273,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.TabRSymbol,180,57932,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.RTriangle2Symbol,180,66077,14,4,1.0,1.0,1.0,1.0,2,0.09090909090909091
jahuwaldt.plot.Triangle4Symbol,180,62595,6,2,1.0,1.0,1.0,1.0,1,0.10909090909090909
module.MessageProcessingException,180,89505,14,7,0.7142857142857143,1.0,1.0,1.0,0,1.0
jahuwaldt.plot.BoxURSymbol,180,62012,12,3,1.0,1.0,1.0,1.0,2,0.0330188679245283
jahuwaldt.plot.TabUpSymbol,180,58041,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.ThinRect2Symbol,180,65989,11,3,1.0,1.0,1.0,1.0,2,0.05314009661835749
module.Loader,180,189216,3,2,0.3333333333333333,0.2,1.0,0.05,1,0.0
jahuwaldt.plot.ContourAttrib,180,186744,10,4,0.8333333333333334,1.0,0.8,1.0,0,1.0
jahuwaldt.plot.ContourPath,180,194262,67,17,0.9130434782608695,1.0,0.8235294117647058,1.0,2,0.8
module.MessageDeliveryException,180,217444,7,4,0.75,1.0,1.0,1.0,0,1.0
module.ClientNetworkModule,180,218107,2,2,0.0,0.08695652173913043,1.0,0.0,2,0.0
module.IRCProxyModule,180,220211,2,2,0.0,0.03076923076923077,0.0,0.0,2,0.0
module.Connection,180,218907,2,1,0.0967741935483871,0.09090909090909091,0.0,0.0,1,0.0
module.ServerNetworkModule,180,221401,1,1,0.0,0.029411764705882353,0.0,0.0,1,0.0
module.ModuleLoadException,180,222302,4,3,0.875,1.0,1.0,1.0,0,1.0
module.ConfigModule,180,223721,2,2,0.0,0.0392156862745098,0.0,0.0,2,0.0
module.BasicMessageRules,180,222229,7,2,0.375,0.13333333333333333,0.5,0.07407407407407407,1,0.07407407407407407
module.ModuleRegisterException,180,222303,5,3,0.5,1.0,1.0,1.0,0,1.0
module.GameModule,180,224641,1,1,0.0,0.005988023952095809,0.0,0.0,1,0.0
net.sf.xisemele.impl.MessageImpl,180,188611,6,2,1.0,1.0,0.0,1.0,2,0.0
jahuwaldt.plot.PlotPanel,180,225086,1,1,0.0,0.25,0.0,0.0,1,0.0
jahuwaldt.plot.PlotSymbol,180,227610,34,11,0.8947368421052632,1.0,0.5581395348837209,1.0,1,1.0
jahuwaldt.plot.PolygonSymbol,180,225291,2,1,0.14285714285714285,0.2,1.0,0.0,1,0.0
org.petsoar.security.User,180,14758,27,10,1.0,1.0,1.0,1.0,0,1.0
jahuwaldt.plot.PlotXAxis,180,232289,54,13,0.45454545454545453,0.7209302325581395,1.0,0.5513698630136986,3,0.1506849315068493
net.sf.xisemele.impl.XisemeleFactory,180,189628,2,2,1.0,1.0,0.5,1.0,0,1.0
net.sf.xisemele.impl.FactoryImpl,180,205240,92,31,0.9347826086956522,1.0,0.45614035087719296,1.0,10,0.5555555555555556
jahuwaldt.plot.CircleSymbol,180,227092,2,1,0.14285714285714285,0.2,1.0,0.0,1,0.0
org.petsoar.security.Name,180,14758,32,12,1.0,1.0,1.0,1.0,0,1.0
net.sf.xisemele.impl.ResultImpl,180,195201,3,1,0.125,0.1111111111111111,0.0,0.0,1,0.0
jahuwaldt.plot.SimplePlotXY,180,246403,76,21,0.34285714285714286,0.3076923076923077,0.4857142857142857,0.1790633608815427,4,0.08521303258145363
jahuwaldt.plot.PlotRunList,180,243847,189,40,0.972972972972973,1.0,0.68,0.9833333333333333,18,0.7625
jahuwaldt.plot.PlotDatum,180,241544,71,27,0.9591836734693877,1.0,0.7631578947368421,1.0,0,0.8813559322033898
jahuwaldt.plot.PlotAxis,180,263383,112,41,0.9772727272727273,1.0,0.7,0.9703703703703703,3,0.5904761904761905
com.pmdesigns.jvc.tools.HtmlEncoder,180,193312,7,7,0.96,0.9047619047619048,0.6666666666666666,0.9572649572649573,1,0.7264957264957265
com.pmdesigns.jvc.tools.JVCGenerator,180,196340,26,11,0.2713178294573643,0.27380952380952384,1.0,0.2607449856733524,1,0.09455587392550144
httpanalyzer.RequestParamsDialog,180,220329,8,5,0.020512820512820513,0.19230769230769232,0.4,0.014388489208633094,2,0.007246376811594203
httpanalyzer.MD5Dialog,180,213280,2,2,0.020202020202020204,0.1875,1.0,0.0,1,0.0
org.asphodel.FtrException,180,16255,4,2,1.0,1.0,1.0,1.0,0,1.0
org.asphodel.parser.ContentParserException,180,13280,5,3,1.0,1.0,1.0,1.0,0,1.0
sbmlreader2.SBMLReaderPlugin2,180,193015,1,1,0.0,0.3333333333333333,1.0,0.0,1,0.0
httpanalyzer.CryptDesDialog,180,219130,4,3,0.015873015873015872,0.1875,1.0,0.0,2,0.0
com.pmdesigns.jvc.tools.Base64Coder,180,211466,53,28,0.98,0.9782608695652174,0.6666666666666666,0.9774859287054409,8,0.5046904315196998
com.pmdesigns.jvc.tools.ParseException,180,213503,48,15,0.8676470588235294,0.8666666666666667,0.6666666666666666,0.9230769230769231,3,0.5769230769230769
net.sourceforge.schemaspy.view.HtmlOrphansPage,180,194084,5,2,0.09433962264150944,0.15,0.5,0.07317073170731707,0,0.07317073170731707
net.sourceforge.schemaspy.view.HtmlRoutinesPage,180,196894,6,3,0.043010752688172046,0.058823529411764705,0.5,0.037037037037037035,2,0.018518518518518517
org.asphodel.index.PlainTextStringContent,180,11981,6,3,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.HtmlTableDiagrammer,180,196043,2,1,0.09523809523809523,0.2222222222222222,0.5,0.16666666666666666,0,0.16666666666666666
org.asphodel.search.QueryCommand,180,23739,39,15,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.HtmlRelationshipsPage,180,197426,5,2,0.05263157894736842,0.09375,0.3333333333333333,0.05357142857142857,1,0.017857142857142856
net.sourceforge.schemaspy.view.HtmlColumnsPage,180,203198,21,8,0.22088353413654618,0.1,0.4,0.06989247311827956,4,0.021505376344086023
net.sourceforge.schemaspy.view.DefaultSqlFormatter,180,204693,19,7,0.4,0.38461538461538464,0.14814814814814814,0.78515625,4,0.07421875
net.sourceforge.schemaspy.view.DotConnector,180,209419,82,21,0.4507042253521127,0.32558139534883723,0.4166666666666667,0.24731182795698925,5,0.05714285714285714
org.asphodel.FtrConstants,180,9084,1,1,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.HtmlFormatter,180,206847,49,24,0.17676767676767677,0.18584070796460178,0.44,0.16243654822335024,11,0.04568527918781726
net.sourceforge.schemaspy.view.StyleSheet,180,210088,68,24,0.9719626168224299,0.9655172413793104,0.3448275862068966,0.9158878504672897,1,0.7058823529411765
org.asphodel.search.FtrSearchResult,180,24928,20,7,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.WriteStats,180,192568,19,7,0.631578947368421,0.5,0.3333333333333333,0.2608695652173913,3,0.18518518518518517
net.sourceforge.schemaspy.view.DotNode,180,213183,69,15,0.94,0.7631578947368421,0.0625,1.0,4,0.8181818181818182
net.sourceforge.schemaspy.view.HtmlTablePage,180,194630,7,3,0.02005730659025788,0.037267080745341616,0.16666666666666666,0.10580204778156997,2,0.003289473684210526
net.sourceforge.schemaspy.view.HtmlDiagramFormatter,180,192797,3,1,0.5909090909090909,0.4444444444444444,0.2,0.5,0,0.0
lotus.core.phases.CleanupPhase,180,11289,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.EndOfTurnPhase,180,11213,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.PlayerChangePhase,180,10747,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.CombatDamagePhase,180,11154,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.CombatEndPhase,180,11169,2,1,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Customizing,180,18854,46,14,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Projektgruppe,180,20730,58,18,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Resultat,180,21792,58,18,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Benutzer,180,20285,44,14,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.StrategischesZiel,180,27087,82,25,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Kategorie,180,29428,96,29,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Projektattraktivitaet,180,26089,92,27,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.ImageWriter,180,188985,9,3,0.75,1.0,0.5,1.0,0,0.42857142857142855
net.sourceforge.schemaspy.view.HtmlMainIndexPage,180,195583,10,4,0.15352697095435686,0.050505050505050504,0.5,0.29797979797979796,3,0.005050505050505051
jahuwaldt.plot.ContourGenerator,180,368782,1176,72,0.9005376344086021,0.8312236286919831,0.75,0.9426829268292682,11,8.561643835616438E-4
ch.bfh.egov.nutzenportfolio.tos.Auswahlfeld,180,46444,168,49,1.0,1.0,1.0,1.0,0,1.0
com.pmdesigns.jvc.tools.JVCParser,180,308835,155,44,0.5920679886685553,0.5294117647058824,0.5555555555555556,0.5795644891122278,18,0.09475218658892129
net.sourceforge.schemaspy.view.DotConnectorFinder,180,192140,5,3,0.125,0.023255813953488372,0.07142857142857142,0.0,3,0.0
net.sourceforge.schemaspy.view.XmlTableFormatter,180,193984,8,2,0.048,0.05263157894736842,0.5,0.007042253521126761,1,0.0
ch.bfh.egov.nutzenportfolio.tos.Projekt,180,66322,238,70,1.0,1.0,1.0,1.0,0,1.0
org.petsoar.security.DefaultUserAccessor,180,191161,46,11,0.8333333333333334,1.0,1.0,0.875,5,0.75
framework.persistence.jdbc.ViewBeanInfo,180,188258,2,1,0.9545454545454546,1.0,0.3333333333333333,1.0,0,0.28
de.beiri22.stringincrementor.helper.StringFromFile,180,188285,13,6,1.0,1.0,0.3333333333333333,0.6666666666666666,1,0.3333333333333333
nu.staldal.lagoon.core.Read,180,18438,1,1,1.0,1.0,1.0,1.0,0,1.0
de.beiri22.stringincrementor.relativestring.StringLink,180,191202,27,12,0.7619047619047619,1.0,0.7333333333333333,1.0,1,0.6862745098039216
de.beiri22.stringincrementor.StringIncrementor,180,201244,49,24,0.8596491228070176,0.8571428571428571,0.6,0.8271028037383178,11,0.3644859813084112
ghm.follow.search.WordResult,180,193539,26,10,1.0,1.0,0.6666666666666666,0.9911504424778761,0,0.9236641221374046
de.beiri22.stringincrementor.helper.ExtBoolArray,180,208507,20,8,1.0,1.0,0.8,0.9565217391304348,4,0.8611111111111112
org.asphodel.AsphodelConfig,180,190433,21,8,1.0,1.0,0.8333333333333334,1.0,2,1.0
ghm.follow.search.LineResult,180,196229,45,13,1.0,1.0,0.6428571428571429,0.9545454545454546,3,0.8208955223880597
ghm.follow.search.SearchEngine,180,200165,34,16,1.0,1.0,0.6666666666666666,0.9333333333333333,3,0.5071428571428571
nu.staldal.lagoon.core.Format,180,15768,1,1,1.0,1.0,1.0,1.0,0,1.0
ghm.follow.search.ClearAllHighlights,180,208058,2,1,0.5555555555555556,0.3333333333333333,1.0,0.0,1,0.0
ghm.follow.search.FindDialog,180,212540,3,3,0.0,0.02857142857142857,0.0,0.0,3,0.0
ghm.follow.search.ClearHighlights,180,212070,2,1,0.625,1.0,1.0,1.0,1,1.0
ghm.follow.search.Find,180,214111,3,1,0.4,0.3333333333333333,1.0,0.2777777777777778,1,0.0
nu.staldal.lagoon.core.LagoonException,180,9203,1,1,1.0,1.0,1.0,1.0,0,1.0
org.asphodel.index.StreamContent,180,186500,0,0,0.0,0.0,0.0,1.0,0,1.0
org.asphodel.index.HtmlStringContent,180,189496,2,1,0.8,1.0,0.0,1.0,1,1.0
ghm.follow.search.SearchableTextPane,180,225128,42,17,0.8395061728395061,0.8,0.5714285714285714,0.7810650887573964,4,0.16
module.Kernel,180,505564,194,12,0.38666666666666666,0.2982456140350877,0.07317073170731707,0.13333333333333333,0,0.0
nu.staldal.lagoon.core.AuthenticationMissingException,180,10635,1,1,1.0,1.0,1.0,1.0,0,1.0
org.asphodel.index.Indexee,180,193403,28,9,1.0,1.0,0.9090909090909091,1.0,0,1.0
org.asphodel.index.InputStreamContent,180,194622,2,1,1.0,1.0,0.3333333333333333,1.0,0,1.0
nu.staldal.lagoon.core.AuthenticationException,180,10587,1,1,1.0,1.0,1.0,1.0,0,1.0
nu.staldal.lagoon.core.PartEntry,180,33933,8,4,1.0,1.0,1.0,1.0,1,1.0
nu.staldal.lagoon.core.Source,180,18345,1,1,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.DataBaseBean,180,10226,8,3,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.UpkeepPhase,180,185935,2,1,0.6666666666666666,1.0,1.0,1.0,1,1.0
de.beiri22.stringincrementor.helper.IndexedString,180,271463,28,9,1.0,0.95,1.0,0.9135802469135802,4,0.4925373134328358
nu.staldal.lagoon.core.Parse,180,15456,1,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.Main1Phase,180,189643,2,1,0.6666666666666666,1.0,1.0,1.0,1,1.0
lotus.core.phases.DrawPhase,180,189254,5,1,0.8,1.0,1.0,1.0,1,1.0
lotus.core.phases.DeclareBlockersPhase,180,187698,6,1,0.625,1.0,1.0,1.0,1,0.0
lotus.core.phases.Phase,180,190845,3,2,0.7142857142857143,0.5,1.0,1.0,1,0.0
lotus.core.phases.Main2Phase,180,190091,2,1,0.6666666666666666,1.0,1.0,1.0,1,1.0
lotus.core.phases.UntapPhase,180,188433,10,2,0.5555555555555556,0.8,1.0,0.3333333333333333,1,0.0
lotus.core.phases.CombatBeginningPhase,180,190631,2,1,0.75,1.0,1.0,1.0,1,1.0
de.beiri22.stringincrementor.relativestring.RelativeString,180,280455,95,26,1.0,1.0,0.7083333333333334,0.9705882352941176,8,0.5529411764705883
com.mytdev.resources4j.impl.EmbeddedResourcesBundleLoader,180,191168,5,4,0.75,1.0,1.0,1.0,2,1.0
com.gbshape.dbe.struts.bean.TableBean,180,16655,21,8,1.0,1.0,1.0,1.0,0,0.6
com.gbshape.dbe.struts.bean.DataTypeBean,180,29205,63,24,1.0,1.0,1.0,1.0,0,0.8
ch.bfh.egov.nutzenportfolio.tos.Detailziel,180,202730,98,33,1.0,1.0,0.5918367346938775,1.0,0,1.0
com.gbshape.dbe.struts.bean.ViewColumnBean,180,16382,24,9,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.ViewStatusBean,180,11968,8,3,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.NonSelectResultBean,180,17974,8,3,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.DBDataBean,180,32174,80,30,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.FieldBean,180,16548,24,9,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Nutzenkriterium,180,213997,171,54,1.0,1.0,0.9,1.0,0,1.0
com.mytdev.resources4j.impl.ChildResources,180,189740,0,0,0.0,0.0,0.0,0.0,0,0.0
com.gbshape.dbe.struts.bean.ConstraintBean,180,22058,39,15,1.0,1.0,1.0,1.0,0,0.5
com.mytdev.resources4j.impl.FileResourcesBundleLoader,180,203829,81,26,0.7162162162162162,0.7027027027027027,0.7083333333333334,1.0,5,0.7777777777777778
net.sf.lavalamp.site.MissingBuildException,180,9549,2,1,1.0,1.0,1.0,1.0,0,1.0
com.mentorgen.tools.profile.instrument.clfilter.TomcatInternalClassLoaderFilter,180,186937,7,3,1.0,1.0,0.5,1.0,1,0.5
net.sf.lavalamp.site.LoginRequiredException,180,12196,2,2,1.0,1.0,1.0,1.0,0,1.0
com.mentorgen.tools.profile.instrument.clfilter.ExtensionsClassLoaderFilter,180,187321,11,4,1.0,1.0,0.75,1.0,0,1.0
com.mytdev.resources4j.impl.AbstractResources,180,209026,0,0,0.0,0.0,0.0,0.0,0,0.0
com.mentorgen.tools.profile.instrument.clfilter.WebAppClassLoaderFilter,180,189741,7,3,1.0,0.75,0.5,0.8,1,0.6
bierse.controller.TriggerThread,180,190572,2,1,0.25,0.2,1.0,0.0,1,0.0
com.mentorgen.tools.profile.instrument.clfilter.AntTaskClassLoaderFilter,180,190559,7,3,1.0,1.0,0.5,1.0,1,0.5
com.mentorgen.tools.profile.instrument.PerfClassAdapter,180,194004,17,5,1.0,1.0,0.5,1.0,2,0.05
bierse.controller.DefaultMenuController,180,209069,2,1,0.35714285714285715,0.14285714285714285,1.0,0.0,1,0.0
net.sf.lavalamp.site.LoginFailedException,180,12599,3,3,1.0,1.0,1.0,1.0,0,1.0
bierse.controller.DrinkSellController,180,211522,6,3,0.3333333333333333,0.23076923076923078,1.0,0.0,1,0.0
bierse.controller.DefaultSettingsController,180,211729,19,6,0.2830188679245283,0.3333333333333333,1.0,0.07692307692307693,2,0.02564102564102564
bierse.controller.DefaultTableModelController,180,211981,25,4,0.7692307692307693,0.42857142857142855,1.0,0.45454545454545453,3,0.09090909090909091
